"TOA5","78920","CR1000","78920","CR1000.Std.28.02","CPU:UVM_Site2Pit2.CR1","44449","Table1"
"TIMESTAMP","RECORD","O2_mV_Avg(1)","O2_mV_Avg(2)","O2_mV_Avg(3)","SBTemp_C_Avg(1)","SBTemp_C_Avg(2)","SBTemp_C_Avg(3)","O2_Final_Avg(1)","O2_Final_Avg(2)","O2_Final_Avg(3)","CO2_mV_Avg(1)","CO2_mV_Avg(2)","CO2_mV_Avg(3)","CO2_Final_Avg(1)","CO2_Final_Avg(2)","CO2_Final_Avg(3)","VWC(1)","VWC(2)","VWC(3)","EC(1)","EC(2)","EC(3)","Temp5TE(1)","Temp5TE(2)","Temp5TE(3)","BattVolt_Avg"
"2024-09-21 04:00:00",251763,48.49421,49.1119,45.62756,16.30037,17.44983,16.58294,19.40364,19.84152,18.03778,66.91781,2502.831,2505.479,5353.424,200226.5,200438.3,0.377,"NAN","NAN",1.76,4.3,0.12,16.6,12.7,16.1,12.40674
"2024-09-21 04:15:00",251764,48.49421,49.16764,45.62756,16.24164,17.42416,16.58268,19.40504,19.86402,18.03778,67.16895,2502.854,2505.479,5373.516,200228.3,200438.3,0.377,"NAN","NAN",1.83,4.3,0.12,16.6,12.7,16.1,12.40267
"2024-09-21 04:30:00",251765,48.49421,49.17675,45.62756,16.17406,17.39992,16.57662,19.40666,19.86834,18.03792,67.03196,2502.831,2505.479,5362.557,200226.5,200438.3,0.377,"NAN","NAN",1.83,4.3,0.12,16.6,12.7,16.1,12.40071
"2024-09-21 04:45:00",251766,48.49421,49.17675,45.64234,16.10841,17.37347,16.56965,19.40825,19.86889,18.04428,67.21461,2502.831,2505.479,5377.169,200226.5,200438.3,0.377,"NAN","NAN",1.77,4.3,0.12,16.6,12.7,16.1,12.39486
"2024-09-21 05:00:00",251767,48.49792,49.17706,45.65514,16.04023,17.35254,16.55943,19.41149,19.86946,18.04892,67.14612,2502.854,2505.479,5371.689,200228.3,200438.3,0.377,"NAN","NAN",1.82,4.3,0.12,16.5,12.7,16.1,12.39072
"2024-09-21 05:15:00",251768,48.4948,49.22512,45.66224,15.93146,17.3235,16.55773,19.41285,19.89025,18.05288,67.16895,2502.762,2505.479,5373.516,200221,200438.3,0.377,"NAN","NAN",1.83,4.3,0.12,16.5,12.7,16.1,12.38943
"2024-09-21 05:30:00",251769,48.49639,49.24721,45.66487,15.82687,17.29725,16.55222,19.41613,19.90007,18.05411,67.19178,2502.831,2505.479,5375.342,200226.5,200438.3,0.377,"NAN","NAN",1.84,4.3,0.11,16.5,12.7,16.1,12.38423
"2024-09-21 05:45:00",251770,48.49776,49.24861,45.68096,15.72918,17.26908,16.54437,19.41918,19.90125,18.06341,67.12328,2502.785,2505.479,5369.863,200222.8,200438.3,0.377,"NAN","NAN",1.84,4.3,0.11,16.5,12.7,16.1,12.38033
"2024-09-21 06:00:00",251771,48.50285,49.24915,45.69966,15.62892,17.24268,16.54331,19.42291,19.90203,18.06888,67.2831,2502.74,2505.457,5382.648,200219.2,200436.5,0.377,"NAN","NAN",1.84,4.3,0.11,16.5,12.7,16.1,12.38609
"2024-09-21 06:15:00",251772,48.53471,49.31288,45.70074,15.57782,17.2139,16.53949,19.43575,19.92845,18.06942,66.75799,2502.74,2505.457,5340.639,200219.2,200436.5,0.377,"NAN","NAN",1.77,4.3,0.11,16.5,12.7,16.1,12.40707
"2024-09-21 06:30:00",251773,48.56812,49.319,45.70113,15.56989,17.19113,16.53186,19.45292,19.93246,18.06976,65.54794,2502.808,2505.479,5243.835,200224.7,200438.3,"NAN","NAN","NAN",1.86,4.3,0.11,16.5,12.7,16.1,12.44662
"2024-09-21 06:45:00",251774,48.5778,49.31843,45.71084,15.61432,17.17142,16.52656,19.4573,19.93264,18.07205,65.31963,2502.762,2505.457,5225.57,200221,200436.5,"NAN","NAN","NAN",1.86,4.3,0.11,16.5,12.7,16.1,12.51737
"2024-09-21 07:00:00",251775,48.63258,49.31745,45.73383,15.69344,17.16498,16.53419,19.47598,19.93236,18.0834,65.04566,2502.74,2505.479,5203.653,200219.2,200438.3,0.377,"NAN","NAN",1.85,4.3,0.11,16.5,12.7,16.1,12.62321
"2024-09-21 07:15:00",251776,48.6625,49.328,45.7468,15.80699,17.1712,16.54331,19.4862,19.93666,18.09052,64.81735,2502.74,2505.479,5185.388,200219.2,200438.3,0.377,"NAN","NAN",1.84,4.3,0.11,16.5,12.7,16.1,12.82765
"2024-09-21 07:30:00",251777,48.7122,49.37427,45.76473,15.96707,17.1932,16.55531,19.50365,19.95561,18.09585,64.13242,2502.785,2505.479,5130.593,200222.8,200438.3,0.377,"NAN","NAN",1.87,4.3,0.11,16.5,12.7,16.1,13.09027
"2024-09-21 07:45:00",251778,48.73202,49.38043,45.76525,16.13388,17.2165,16.57049,19.50792,19.95818,18.09524,63.88128,2502.922,2505.479,5110.502,200233.8,200438.3,0.377,"NAN","NAN",1.85,4.3,0.11,16.4,12.7,16.1,13.17035
"2024-09-21 08:00:00",251779,48.71038,49.35082,45.79481,16.2795,17.22416,16.57914,19.49721,19.94511,18.10456,63.40182,2502.945,2505.479,5072.146,200235.6,200438.3,0.377,"NAN",0.31,1.82,4.3,0.11,16.4,12.7,16.1,13.26368
"2024-09-21 08:15:00",251780,48.75019,49.36675,45.79822,16.45658,17.25864,16.5937,19.50695,19.95107,18.10899,63.05936,2502.876,2505.479,5044.749,200230.1,200438.3,0.377,"NAN",0.31,1.8,4.3,0.12,16.4,12.7,16.1,13.58889
"2024-09-21 08:30:00",251781,48.76725,49.38153,45.81301,16.66903,17.30904,16.62333,19.5102,19.95621,18.1164,63.19635,2503.059,2505.479,5055.708,200244.8,200438.3,0.377,"NAN","NAN",1.77,4.3,0.12,16.4,12.7,16.1,13.88183
"2024-09-21 08:45:00",251782,48.78773,49.38153,45.83917,16.90429,17.39953,16.66742,19.51212,19.95432,18.12206,63.26369,2503.174,2505.434,5061.095,200253.9,200434.7,0.377,"NAN","NAN",1.81,4.3,0.12,16.4,12.7,16.1,14.40435
"2024-09-21 09:00:00",251783,48.78659,49.3349,45.85624,17.15004,17.45854,16.69397,19.50533,19.93353,18.12718,62.64422,2503.029,2505.403,5011.538,200242.3,200432.3,0.377,"NAN","NAN",1.8,4.3,0.12,16.4,12.7,16.1,14.39696
"2024-09-21 09:15:00",251784,48.77294,49.31329,45.86306,17.38918,17.47901,16.70034,19.49692,19.92403,18.13227,62.43773,2503.444,2505.407,4995.018,200275.5,200432.6,0.377,"NAN","NAN",1.78,4.3,0.12,16.4,12.7,16.1,14.39016
"2024-09-21 09:30:00",251785,48.76237,49.28451,45.86275,17.63033,17.5013,16.69956,19.48705,19.91149,18.13073,62.43229,2503.272,2505.235,4994.583,200261.8,200418.8,0.377,"NAN","NAN",1.81,4.3,0.12,16.4,12.7,16.1,14.36512
"2024-09-21 09:45:00",251786,48.70127,49.24388,45.8654,17.78976,17.51424,16.69169,19.45763,19.89417,18.13488,62.47086,2503.057,2505.294,4997.669,200244.5,200423.5,0.377,"NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,14.34413
"2024-09-21 10:00:00",251787,48.64489,49.23981,45.86479,17.94121,17.52742,16.68723,19.43235,19.89267,18.13472,61.82833,2503.191,2505.223,4946.267,200255.3,200417.8,0.377,"NAN","NAN",1.91,4.3,0.12,16.4,12.7,16.1,14.34023
"2024-09-21 10:15:00",251788,48.64717,49.18292,45.849,18.13661,17.54577,16.68723,19.42913,19.86889,18.12811,62.26241,2503.209,2505.035,4980.993,200256.8,200402.8,0.377,"NAN","NAN",1.9,4.3,0.12,16.4,12.7,16.1,14.3161
"2024-09-21 10:30:00",251789,48.70097,49.17073,45.83695,18.44994,17.56133,16.68002,19.44561,19.8625,18.11942,62.37603,2503.166,2505.083,4990.082,200253.3,200406.7,0.377,"NAN","NAN",1.82,4.3,0.11,16.3,12.7,16.1,14.28992
"2024-09-21 10:45:00",251790,48.63789,49.17134,45.84776,18.70275,17.57831,16.67016,19.41601,19.86242,18.12226,62.8552,2503.207,2505.649,5028.416,200256.6,200452,0.377,"NAN","NAN",1.91,4.3,0.12,16.4,12.7,16.1,14.26271
"2024-09-21 11:00:00",251791,48.57557,49.14545,45.83421,18.89511,17.60308,16.65885,19.38552,19.85248,18.12066,63.65401,2503.253,2505.832,5092.321,200260.2,200466.5,0.377,"NAN","NAN",1.83,4.3,0.12,16.3,12.7,16.1,14.26987
"2024-09-21 11:15:00",251792,48.52449,49.08411,45.79462,19.03557,17.59037,16.63561,19.36119,19.82651,18.10747,64.17895,2503.253,2505.786,5134.315,200260.2,200462.9,0.376,"NAN",0.31,1.83,4.3,0.12,16.3,12.7,16.1,13.75885
"2024-09-21 11:30:00",251793,48.44556,49.029,45.7877,19.14147,17.53679,16.58149,19.32476,19.8035,18.10486,63.74531,2503.253,2505.809,5099.625,200260.2,200464.7,0.376,"NAN","NAN",1.77,4.3,0.12,16.3,12.7,16.1,13.47983
"2024-09-21 11:45:00",251794,48.41264,49.02675,45.7856,19.26032,17.53006,16.55624,19.31092,19.8027,18.10456,64.38436,2503.253,2505.763,5150.749,200260.2,200461.1,0.376,"NAN","NAN",1.76,4.3,0.11,16.3,12.7,16.1,13.47075
"2024-09-21 12:00:00",251795,48.40576,49.02439,45.78339,19.41761,17.54909,16.54525,19.30511,19.80132,18.10389,64.97776,2503.253,2505.923,5198.221,200260.2,200473.8,0.376,"NAN","NAN",1.83,4.3,0.11,16.3,12.7,16.1,13.45755
"2024-09-21 12:15:00",251796,48.35658,48.98317,45.78313,19.58158,17.56844,16.53796,19.28096,19.7841,18.10395,65.09188,2503.253,2505.969,5207.35,200260.2,200477.5,0.376,"NAN",0.31,1.81,4.3,0.12,16.3,12.7,16.1,13.42544
"2024-09-21 12:30:00",251797,48.34476,48.95656,45.78271,19.74708,17.60022,16.53711,19.27454,19.77133,18.1038,65.61681,2503.253,2505.992,5249.345,200260.2,200479.3,0.375,"NAN",0.31,1.78,4.3,0.11,16.3,12.7,16.1,13.42544
"2024-09-21 12:45:00",251798,48.26618,48.95531,45.78259,19.8376,17.6361,16.5369,19.24011,19.77056,18.10375,66.62104,2503.253,2505.992,5329.683,200260.2,200479.3,0.375,"NAN","NAN",1.85,4.3,0.12,16.3,12.7,16.1,13.42396
"2024-09-21 13:00:00",251799,48.19612,48.95576,45.78302,19.86745,17.66553,16.53711,19.20919,19.77016,18.10393,67.3742,2503.253,2505.992,5389.937,200260.2,200479.3,0.375,"NAN","NAN",1.78,4.3,0.11,16.3,12.7,16,13.4182
"2024-09-21 13:15:00",251800,48.19238,48.94746,45.78271,19.93353,17.70211,16.53647,19.20526,19.76547,18.10381,67.12315,2503.253,2505.992,5369.852,200260.2,200479.3,0.375,"NAN","NAN",1.83,4.3,0.12,16.3,12.7,16,13.42284
"2024-09-21 13:30:00",251801,48.12403,48.91436,45.78259,19.9657,17.73918,16.53711,19.17791,19.7494,18.10375,68.08172,2503.253,2505.992,5446.538,200260.2,200479.3,0.375,"NAN","NAN",1.78,4.3,0.12,16.3,12.7,16.1,13.426
"2024-09-21 13:45:00",251802,48.06831,48.89844,45.78259,19.95074,17.7691,16.53732,19.15558,19.74213,18.10374,68.53819,2503.253,2505.992,5483.055,200260.2,200479.3,0.374,"NAN","NAN",1.75,4.3,0.12,16.3,12.7,16.1,13.43305
"2024-09-21 14:00:00",251803,48.06376,48.88707,45.78259,19.92174,17.80445,16.53774,19.15262,19.73857,18.10373,68.49254,2503.253,2505.969,5479.403,200260.2,200477.5,0.374,"NAN","NAN",1.79,4.3,0.11,16.3,12.7,16.1,13.45069
"2024-09-21 14:15:00",251804,48.03192,48.86888,45.78259,19.90025,17.83897,16.54325,19.14045,19.73217,18.10361,68.42407,2503.253,2505.992,5473.925,200260.2,200479.3,0.374,"NAN","NAN",1.84,4.3,0.11,16.3,12.7,16.1,13.4557
"2024-09-21 14:30:00",251805,48.01031,48.85296,45.78259,19.88894,17.86742,16.54984,19.13198,19.72349,18.10345,68.97182,2503.253,2505.946,5517.747,200260.2,200475.7,0.374,"NAN","NAN",1.78,4.3,0.11,16.3,12.7,16.1,13.44976
"2024-09-21 14:45:00",251806,48.01827,48.82453,45.78259,19.89867,17.89242,16.55047,19.13472,19.70916,18.10344,68.65231,2503.253,2505.992,5492.185,200260.2,200479.3,0.374,"NAN",0.31,1.87,4.3,0.12,16.3,12.7,16.1,13.45737
"2024-09-21 15:00:00",251807,48.02964,48.81998,45.76099,19.94711,17.92112,16.56086,19.13885,19.70765,18.09844,69.06312,2503.253,2505.992,5525.05,200260.2,200479.3,0.374,"NAN",0.31,1.81,4.3,0.12,16.3,12.7,16.1,13.43918
"2024-09-21 15:15:00",251808,48.01258,48.81884,45.75189,19.99198,17.94722,16.56573,19.13248,19.70715,18.09642,69.06312,2503.253,2505.969,5525.05,200260.2,200477.5,0.373,"NAN",0.31,1.9,4.3,0.12,16.4,12.7,16.1,13.44326
"2024-09-21 15:30:00",251809,48.00008,48.81884,45.77691,19.97794,17.97422,16.57102,19.12643,19.70663,18.10296,69.67935,2503.253,2505.992,5574.348,200260.2,200479.3,0.373,"NAN",0.31,1.79,4.3,0.12,16.4,12.7,16.1,13.4596
"2024-09-21 15:45:00",251810,48.00008,48.81884,45.77804,19.95209,17.99927,16.57547,19.12679,19.70615,18.10286,70.11299,2503.253,2505.992,5609.039,200260.2,200479.3,0.373,"NAN",0.31,1.88,4.3,0.12,16.4,12.7,16.1,13.46554
"2024-09-21 16:00:00",251811,48.00008,48.81884,45.78259,19.96366,18.02279,16.58438,19.12663,19.70571,18.10266,70.47816,2503.253,2505.969,5638.253,200260.2,200477.5,0.373,"NAN",0.31,1.82,4.3,0.12,16.4,12.7,16.1,13.46312
"2024-09-21 16:15:00",251812,47.95914,48.81884,45.78259,19.93217,18.0472,16.59138,19.10884,19.70524,18.1025,70.82051,2503.253,2505.992,5665.641,200260.2,200479.3,0.373,"NAN",0.31,1.85,4.3,0.13,16.4,12.7,16.1,13.46758
"2024-09-21 16:30:00",251813,47.93185,48.81884,45.78259,19.88374,18.06944,16.60071,19.09896,19.70482,18.10228,70.63792,2503.253,2505.992,5651.034,200260.2,200479.3,0.373,"NAN",0.31,1.76,4.3,0.12,16.4,12.7,16.1,13.46498
"2024-09-21 16:45:00",251814,47.91726,48.81904,45.77937,19.80146,18.0834,16.60113,19.09348,19.70464,18.10187,71.96167,2503.253,2505.992,5756.934,200260.2,200479.3,0.373,"NAN",0.31,1.77,4.3,0.12,16.4,12.7,16.1,13.46405
"2024-09-21 17:00:00",251815,47.9288,48.81921,45.78294,19.75541,18.1002,16.62025,19.099,19.7044,18.10198,71.34544,2503.253,2505.969,5707.635,200260.2,200477.5,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,13.46461
"2024-09-21 17:15:00",251816,47.93185,48.81885,45.7826,19.69565,18.12073,16.62491,19.10163,19.70386,18.10173,71.82473,2503.253,2505.992,5745.979,200260.2,200479.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,13.46331
"2024-09-21 17:30:00",251817,47.91525,48.81931,45.77507,19.60854,18.13405,16.62619,19.09542,19.7038,18.0995,72.05296,2503.253,2505.992,5764.237,200260.2,200479.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,13.46201
"2024-09-21 17:45:00",251818,47.86997,48.81952,45.73091,19.46952,18.1299,16.62619,19.07887,19.70397,18.07673,72.34966,2503.253,2505.969,5787.974,200260.2,200477.5,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,13.30571
"2024-09-21 18:00:00",251819,47.86604,48.82132,45.71668,19.29516,18.10699,16.6209,19.07988,19.70515,18.07422,72.69202,2503.23,2505.877,5815.361,200258.4,200470.2,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,13.10331
"2024-09-21 18:15:00",251820,47.87146,48.82228,45.72185,19.08881,18.07375,16.59998,19.08543,19.70618,18.07686,73.39954,2503.23,2505.672,5871.963,200258.4,200453.8,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.88492
"2024-09-21 18:30:00",251821,47.89423,48.8315,45.72622,18.87579,18.03876,16.58664,19.09852,19.71072,18.079,73.78753,2503.253,2505.558,5903.002,200260.2,200444.6,"NAN","NAN","NAN",1.75,4.3,0.11,16.4,12.7,16.1,12.7152
"2024-09-21 18:45:00",251822,47.94395,48.83117,45.7259,18.65598,18.00517,16.57636,19.12275,19.71122,18.07911,74.42658,2503.07,2505.33,5954.126,200245.6,200426.4,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.61135
"2024-09-21 19:00:00",251823,47.94516,48.83007,45.7238,18.42281,17.98162,16.5727,19.12736,19.71073,18.07831,74.47224,2503.161,2505.284,5957.779,200252.9,200422.7,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.56309
"2024-09-21 19:15:00",251824,47.99631,48.88692,45.72485,18.18792,17.96076,16.57253,19.15274,19.73642,18.07875,75.24839,2502.962,2504.97,6019.872,200237,200397.6,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16,12.54308
"2024-09-21 19:30:00",251825,48.01657,48.90271,45.72898,17.95406,17.93726,16.57254,19.16714,19.74255,18.08048,75.3875,2502.966,2504.951,6031,200237.2,200396.1,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.53435
"2024-09-21 19:45:00",251826,48.06987,48.93669,45.72991,17.73618,17.91875,16.57254,19.19291,19.7586,18.08087,75.71244,2503.167,2504.993,6056.996,200253.3,200399.4,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,12.52322
"2024-09-21 20:00:00",251827,48.10175,48.97198,45.72993,17.56964,17.89062,16.57456,19.21017,19.77253,18.08084,75.57722,2502.699,2504.982,6046.178,200216,200398.6,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,12.52155
"2024-09-21 20:15:00",251828,48.15294,48.97198,45.72993,17.42657,17.87498,16.57603,19.23421,19.77284,18.0808,75.19729,2502.969,2505.321,6015.783,200237.5,200425.7,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.51667
"2024-09-21 20:30:00",251829,48.18138,49.02431,45.7322,17.31058,17.85046,16.57797,19.24958,19.7948,18.08314,74.69599,2502.933,2505.261,5975.679,200234.6,200420.9,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.51435
"2024-09-21 20:45:00",251830,48.22915,49.04023,45.75837,17.23574,17.82327,16.58642,19.27082,19.8025,18.0939,73.99004,2502.832,2505.297,5919.204,200226.5,200423.8,"NAN","NAN","NAN",1.75,4.3,0.11,16.4,12.7,16.1,12.50963
"2024-09-21 21:00:00",251831,48.27124,49.04023,45.76406,17.18372,17.79909,16.58655,19.28776,19.80297,18.09485,74.26792,2503.032,2505.429,5941.434,200242.6,200434.3,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,12.50486
"2024-09-21 21:15:00",251832,48.28944,49.05616,45.76406,17.15637,17.77772,16.58686,19.29794,19.81247,18.09484,73.24062,2503.035,2505.455,5859.25,200242.8,200436.4,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16,12.50519
"2024-09-21 21:30:00",251833,48.28944,49.1028,45.76406,17.13653,17.75767,16.59352,19.29836,19.83101,18.09469,73.40014,2502.888,2505.445,5872.011,200231,200435.6,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.50084
"2024-09-21 21:45:00",251834,48.29513,49.10849,45.76406,17.09745,17.73395,16.5998,19.30352,19.83291,18.09455,73.14839,2502.935,2505.401,5851.871,200234.8,200432.1,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,12.49981
"2024-09-21 22:00:00",251835,48.31219,49.10849,45.76406,17.06122,17.71331,16.60104,19.31006,19.83332,18.09452,72.66984,2502.395,2505.454,5813.587,200191.6,200436.3,"NAN","NAN","NAN",1.75,4.3,0.11,16.4,12.7,16.1,12.49628
"2024-09-21 22:15:00",251836,48.32357,49.10849,45.76406,17.01612,17.68627,16.60128,19.31536,19.83386,18.09451,73.08175,2503.021,2505.464,5846.54,200241.7,200437.2,"NAN","NAN","NAN",1.75,4.3,0.11,16.4,12.7,16,12.4944
"2024-09-21 22:30:00",251837,48.32357,49.14034,45.76406,16.9649,17.66838,16.6001,19.31648,19.84902,18.09454,72.94519,2502.922,2505.479,5835.615,200233.8,200438.3,"NAN","NAN","NAN",1.75,4.3,0.11,16.4,12.7,16,12.48995
"2024-09-21 22:45:00",251838,48.34064,49.17675,45.76975,16.92769,17.64755,16.60006,19.32114,19.86329,18.09501,72.92237,2502.945,2505.479,5833.79,200235.6,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16,12.48909
"2024-09-21 23:00:00",251839,48.3577,49.17675,45.79478,16.90271,17.62354,16.60006,19.33224,19.86377,18.10263,72.32876,2502.968,2505.479,5786.301,200237.5,200438.3,"NAN","NAN",0.31,1.75,4.3,0.11,16.4,12.7,16,12.48388
"2024-09-21 23:15:00",251840,48.3577,49.17675,45.79819,16.88318,17.60462,16.60122,19.33268,19.86415,18.1088,72.32799,2502.941,2505.453,5786.239,200235.3,200436.2,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,12.4812
"2024-09-21 23:30:00",251841,48.36908,49.17675,45.79819,16.84957,17.58266,16.60045,19.33726,19.8646,18.10882,71.91772,2502.942,2505.477,5753.417,200235.4,200438.1,"NAN","NAN","NAN",1.75,4.3,0.11,16.4,12.7,16.1,12.4805
"2024-09-21 23:45:00",251842,48.36794,49.21656,45.79819,16.82571,17.5658,16.59177,19.33923,19.88022,18.10902,71.78082,2503.036,2505.479,5742.466,200242.9,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.47562
"2024-09-22 00:00:00",251843,48.37476,49.245,45.79819,16.80109,17.54798,16.58889,19.3417,19.89395,18.11146,71.9863,2503.105,2505.479,5758.904,200248.4,200438.3,"NAN","NAN","NAN",1.75,4.3,0.11,16.4,12.7,16.1,12.47325
"2024-09-22 00:15:00",251844,48.41003,49.245,45.81525,16.78079,17.52892,16.58905,19.35703,19.89434,18.11813,71.50684,2503.059,2505.479,5720.548,200244.8,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.46817
"2024-09-22 00:30:00",251845,48.41117,49.245,45.83004,16.76126,17.51019,16.58846,19.35795,19.89472,18.12291,71.14156,2502.968,2505.479,5691.324,200237.5,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.46399
"2024-09-22 00:45:00",251846,48.39296,49.245,45.83232,16.72983,17.48932,16.58471,19.34906,19.89515,18.12347,70.89024,2502.939,2505.474,5671.22,200235.2,200437.9,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.46006
"2024-09-22 01:00:00",251847,48.40889,49.245,45.83232,16.70458,17.47191,16.57925,19.35443,19.89551,18.1236,70.70707,2502.898,2505.455,5656.565,200231.8,200436.4,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.45514
"2024-09-22 01:15:00",251848,48.41003,49.245,45.83232,16.68237,17.45843,16.57747,19.35781,19.89578,18.12364,70.7534,2503.013,2505.479,5660.272,200241,200438.3,"NAN","NAN","NAN",1.75,4.3,0.11,16.4,12.7,16,12.4547
"2024-09-22 01:30:00",251849,48.38728,49.245,45.83232,16.64452,17.43902,16.57722,19.35004,19.89618,18.12364,70.59361,2502.854,2505.479,5647.489,200228.3,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.45025
"2024-09-22 01:45:00",251850,48.40093,49.26888,45.83232,16.62526,17.4223,16.57368,19.3548,19.9056,18.12372,70.52512,2502.876,2505.479,5642.009,200230.1,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.4458
"2024-09-22 02:00:00",251851,48.39979,49.30415,45.83232,16.60159,17.40561,16.56573,19.35438,19.9241,18.12391,70.41096,2503.013,2505.479,5632.876,200241.1,200438.3,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,12.44144
"2024-09-22 02:15:00",251852,48.39183,49.31325,45.83232,16.55219,17.38861,16.56279,19.35264,19.92588,18.12397,70.77625,2503.013,2505.479,5662.1,200241.1,200438.3,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,12.43775
"2024-09-22 02:30:00",251853,48.36111,49.31325,45.83232,16.48004,17.36782,16.55061,19.34424,19.92632,18.12426,71.41552,2502.899,2505.479,5713.242,200232,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.43377
"2024-09-22 02:45:00",251854,48.3577,49.31325,45.83232,16.39928,17.35719,16.55303,19.34373,19.92654,18.1242,71.18722,2502.808,2505.479,5694.977,200224.7,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.43077
"2024-09-22 03:00:00",251855,48.35542,49.31325,45.83232,16.29413,17.33447,16.55014,19.34142,19.92701,18.12427,71.75799,2502.991,2505.479,5740.639,200239.3,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.42488
"2024-09-22 03:15:00",251856,48.3577,49.31325,45.83232,16.17374,17.31689,16.54276,19.34911,19.92738,18.12444,71.84931,2502.876,2505.479,5747.945,200230.1,200438.3,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,12.42334
"2024-09-22 03:30:00",251857,48.34405,49.31666,45.83232,16.04813,17.29241,16.54321,19.34449,19.92789,18.12443,72.42008,2502.876,2505.479,5793.607,200230.1,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.41788
"2024-09-22 03:45:00",251858,48.32244,49.36103,45.83345,15.90072,17.26895,16.54063,19.34045,19.94749,18.12449,72.62557,2502.831,2505.479,5810.045,200226.5,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.41431
"2024-09-22 04:00:00",251859,48.3577,49.3815,45.86189,15.79861,17.24439,16.53079,19.35836,19.95756,18.13281,72.07762,2502.785,2505.479,5766.21,200222.8,200438.3,"NAN","NAN","NAN",1.75,4.3,0.12,16.4,12.7,16.1,12.41078
"2024-09-22 04:15:00",251860,48.4032,49.3815,45.86644,15.72478,17.21562,16.51892,19.37749,19.95817,18.13928,71.64383,2502.991,2505.479,5731.507,200239.3,200438.3,"NAN","NAN","NAN",1.75,4.3,0.11,16.4,12.7,16,12.40614
"2024-09-22 04:30:00",251861,48.42668,49.42552,45.89659,15.64019,17.18835,16.51553,19.38859,19.9758,18.15388,71.46118,2502.785,2505.479,5716.895,200222.8,200438.3,"NAN","NAN",0.31,1.75,4.3,0.12,16.4,12.7,16.1,12.40299
"2024-09-22 04:45:00",251862,48.43437,49.45603,45.90639,15.54821,17.16262,16.50641,19.39708,19.99059,18.15629,71.75799,2502.785,2505.479,5740.639,200222.8,200438.3,"NAN","NAN","NAN",1.75,4.3,0.13,16.4,12.7,16.1,12.4002
"2024-09-22 05:00:00",251863,48.44212,49.47631,45.90726,15.47178,17.1328,16.49921,19.40377,19.99879,18.15682,71.52968,2502.785,2505.479,5722.374,200222.8,200438.3,"NAN","NAN","NAN",1.75,4.3,0.13,16.4,12.7,16.1,12.39482
"2024-09-22 05:15:00",251864,48.43354,49.52576,45.91344,15.38153,17.10195,16.4935,19.40108,20.02117,18.15907,71.23288,2502.74,2505.32,5698.63,200219.2,200425.6,"NAN","NAN","NAN",1.75,4.3,0.13,16.4,12.7,16.1,12.39092
