ISO 8601 UTC,q_cms_hb,Value,TP,NO3_source,TP_source
2022-05-08T08:45:00Z,1.052716096,3.293967334,0.219986314,sensor,sensor
2022-05-08T09:00:00Z,1.04635815,3.352435446,0.295696968,sensor,sensor
2022-05-08T09:15:00Z,1.03370749,3.416893286,0.357338061,sensor,sensor
2022-05-08T09:30:00Z,1.040021954,3.486244067,0.453198737,sensor,sensor
2022-05-08T09:45:00Z,1.04635815,3.557844957,0.555392091,sensor,sensor
2022-05-08T10:00:00Z,1.03370749,3.6402943,0.612896272,sensor,sensor
2022-05-08T10:15:00Z,1.040021954,3.697570266,0.720053432,sensor,sensor
2022-05-08T10:30:00Z,1.040021954,3.741202303,0.789322852,sensor,sensor
2022-05-08T10:45:00Z,1.03370749,3.781400128,0.826909287,sensor,sensor
2022-05-08T11:00:00Z,1.040021954,3.798628589,0.879057741,sensor,sensor
2022-05-08T11:15:00Z,1.01489432,3.8086471,0.899994933,sensor,sensor
2022-05-08T11:30:00Z,1.02114369,3.80606348,0.888884493,sensor,sensor
2022-05-08T11:45:00Z,1.01489432,3.783606166,0.877805568,sensor,sensor
2022-05-08T12:00:00Z,1.02114369,3.764756171,0.850020652,sensor,sensor
2022-05-08T12:15:00Z,1.02114369,3.72403048,0.823816105,sensor,sensor
2022-05-08T12:30:00Z,1.008666613,3.689783681,0.760200543,sensor,sensor
2022-05-08T12:45:00Z,1.01489432,3.629199512,0.747965619,sensor,sensor
2022-05-08T13:00:00Z,1.01489432,3.601190147,0.666741757,sensor,sensor
2022-05-08T13:15:00Z,1.008666613,3.560256322,0.623237153,sensor,sensor
2022-05-08T13:30:00Z,1.01489432,3.528015621,0.582823399,sensor,sensor
2022-05-08T13:45:00Z,1.02114369,3.495275544,0.539259747,sensor,sensor
2022-05-08T14:00:00Z,1.002460552,3.460441864,0.509939245,sensor,sensor
2022-05-08T14:15:00Z,1.027414741,3.448559365,0.43691777,sensor,sensor
2022-05-08T14:30:00Z,1.02114369,3.426334458,0.385668807,sensor,sensor
2022-05-08T14:45:00Z,1.008666613,3.395090205,0.38883271,sensor,sensor
2022-05-08T15:00:00Z,1.008666613,3.385547227,0.342021125,sensor,sensor
2022-05-08T15:15:00Z,1.008666613,3.384753602,0.322807652,sensor,sensor
2022-05-08T15:30:00Z,1.002460552,3.378356962,0.272561818,sensor,sensor
2022-05-08T15:45:00Z,0.99627612,3.356609255,0.290776856,sensor,sensor
2022-05-08T16:00:00Z,1.01489432,3.358830556,0.273644906,sensor,sensor
2022-05-08T16:15:00Z,1.002460552,3.352508379,0.256324781,sensor,sensor
2022-05-08T16:30:00Z,1.002460552,3.351787851,0.263098248,sensor,sensor
2022-05-08T16:45:00Z,1.002460552,3.360710268,0.248768912,sensor,sensor
2022-05-08T17:00:00Z,1.008666613,3.366616412,0.232928022,sensor,sensor
2022-05-08T17:15:00Z,1.008666613,3.368284668,0.212024826,sensor,sensor
2022-05-08T17:30:00Z,1.008666613,3.372271744,0.228818268,sensor,sensor
2022-05-08T17:45:00Z,1.002460552,3.379406531,0.228801624,sensor,sensor
2022-05-08T18:00:00Z,1.002460552,3.378606288,0.208026281,sensor,sensor
2022-05-08T18:15:00Z,1.01489432,3.390425051,0.216694191,sensor,sensor
2022-05-08T18:30:00Z,0.99627612,3.396073199,0.197998818,sensor,sensor
2022-05-08T18:45:00Z,1.01489432,3.380310618,0.221670377,sensor,sensor
2022-05-08T19:00:00Z,1.002460552,3.391211139,0.220744952,sensor,sensor
2022-05-08T19:15:00Z,0.99627612,3.396658848,0.207382037,sensor,sensor
2022-05-08T19:30:00Z,0.99627612,3.386267238,0.213883391,sensor,sensor
2022-05-08T19:45:00Z,0.99627612,3.392591078,0.199375277,sensor,sensor
2022-05-08T20:00:00Z,0.99627612,3.389087824,0.190910657,sensor,sensor
2022-05-08T20:15:00Z,0.9901133,3.392993663,0.194510966,sensor,sensor
2022-05-08T20:30:00Z,1.002460552,3.382553893,0.193567325,sensor,sensor
2022-05-08T20:45:00Z,0.983972073,3.383982094,0.177179687,sensor,sensor
2022-05-08T21:00:00Z,0.971754333,3.388672097,0.157804619,sensor,sensor
2022-05-08T21:15:00Z,0.9901133,3.380164785,0.152906282,sensor,sensor
2022-05-08T21:30:00Z,0.9901133,3.371270305,0.156445348,sensor,sensor
2022-05-08T21:45:00Z,0.9901133,3.373323497,0.158494695,sensor,sensor
2022-05-08T22:00:00Z,0.9901133,3.367504396,0.162792001,sensor,sensor
2022-05-08T22:15:00Z,0.9901133,3.365558709,0.134102334,sensor,sensor
2022-05-08T22:30:00Z,0.983972073,3.352806012,0.159808444,sensor,sensor
2022-05-08T22:45:00Z,0.9901133,3.36056686,0.135174764,sensor,sensor
2022-05-08T23:00:00Z,0.9901133,3.356307891,0.107932584,sensor,sensor
2022-05-08T23:15:00Z,0.9901133,3.348321703,0.099957902,sensor,sensor
2022-05-08T23:30:00Z,0.983972073,3.330937006,0.137834463,sensor,sensor
2022-05-08T23:45:00Z,1.002460552,3.334194006,0.11711051,sensor,sensor
2022-05-09T00:00:00Z,1.002460552,3.333928632,0.133721987,sensor,sensor
2022-05-09T00:15:00Z,1.002460552,3.325418144,0.108453301,sensor,sensor
2022-05-09T00:30:00Z,0.983972073,3.320858686,0.122966692,sensor,sensor
2022-05-09T00:45:00Z,0.983972073,3.313259821,0.118990281,sensor,sensor
2022-05-09T01:00:00Z,0.99627612,3.306816721,0.114387575,sensor,sensor
2022-05-09T01:15:00Z,0.983972073,3.283713645,0.137923393,sensor,sensor
2022-05-09T01:30:00Z,0.983972073,3.285598865,0.131177389,sensor,sensor
2022-05-09T01:45:00Z,0.971754333,3.281487303,0.100723797,sensor,sensor
2022-05-09T02:00:00Z,0.977852423,3.287803822,0.092646843,sensor,sensor
2022-05-09T02:15:00Z,0.977852423,3.265305877,0.12272337,sensor,sensor
2022-05-09T02:30:00Z,0.977852423,3.271519017,0.08574614,sensor,sensor
2022-05-09T02:45:00Z,0.983972073,3.261102012,0.108914849,sensor,sensor
2022-05-09T03:00:00Z,0.983972073,3.243599639,0.118634521,sensor,sensor
2022-05-09T03:15:00Z,0.983972073,3.241311619,0.105345148,sensor,sensor
2022-05-09T03:30:00Z,0.977852423,3.222199048,0.137575853,sensor,sensor
2022-05-09T03:45:00Z,0.977852423,3.232792255,0.090938473,sensor,sensor
2022-05-09T04:00:00Z,NA,3.209460485,0.09500257,sensor,sensor
2022-05-09T04:15:00Z,0.965677783,3.215684691,0.097493312,sensor,sensor
2022-05-09T04:30:00Z,0.965677783,3.187441708,0.14973608,sensor,sensor
2022-05-09T04:45:00Z,0.977852423,3.198589883,0.099684905,sensor,sensor
2022-05-09T05:00:00Z,0.977852423,3.19150725,0.095269073,sensor,sensor
2022-05-09T05:15:00Z,0.965677783,3.181781569,0.122900274,sensor,sensor
2022-05-09T05:30:00Z,0.965677783,3.177695614,0.111637009,sensor,sensor
2022-05-09T05:45:00Z,0.971754333,3.174380779,0.106962027,sensor,sensor
2022-05-09T06:00:00Z,0.971754333,3.158691789,0.138236674,sensor,sensor
2022-05-09T06:15:00Z,0.971754333,3.151266949,0.14626052,sensor,sensor
2022-05-09T06:30:00Z,0.965677783,3.161426437,0.094869536,sensor,sensor
2022-05-09T06:45:00Z,0.965677783,3.140038733,0.138942002,sensor,sensor
2022-05-09T07:00:00Z,0.971754333,3.145705821,0.12198924,sensor,sensor
2022-05-09T07:15:00Z,0.959622758,3.132105934,0.135866074,sensor,sensor
2022-05-09T07:30:00Z,0.959622758,3.125426282,0.151641745,sensor,sensor
2022-05-09T07:45:00Z,0.965677783,3.140236635,0.12186168,sensor,sensor
2022-05-09T08:00:00Z,0.95358924,3.134036212,0.135433323,sensor,sensor
2022-05-09T08:15:00Z,0.95358924,3.11821263,0.187666583,sensor,sensor
2022-05-09T08:30:00Z,0.95358924,3.149800989,0.151186864,sensor,sensor
2022-05-09T08:45:00Z,0.95358924,3.139395211,0.191589463,sensor,sensor
2022-05-09T09:00:00Z,0.94757721,3.166731277,0.201421759,sensor,sensor
2022-05-09T09:15:00Z,0.94757721,3.166323302,0.212435718,sensor,sensor
2022-05-09T09:30:00Z,0.935617547,3.192814986,0.216474715,sensor,sensor
2022-05-09T09:45:00Z,0.94757721,3.199170439,0.236027225,sensor,sensor
2022-05-09T10:00:00Z,0.935617547,3.222298637,0.256974669,sensor,sensor
2022-05-09T10:15:00Z,0.94757721,3.237207762,0.28002595,sensor,sensor
2022-05-09T10:30:00Z,0.941586652,3.272744758,0.26384441,sensor,sensor
2022-05-09T10:45:00Z,0.929669878,3.276825482,0.282636102,sensor,sensor
2022-05-09T11:00:00Z,0.929669878,3.278888833,0.299734879,sensor,sensor
2022-05-09T11:15:00Z,0.929669878,3.305752872,0.291245772,sensor,sensor
2022-05-09T11:30:00Z,0.923743627,3.288198407,0.318011761,sensor,sensor
2022-05-09T11:45:00Z,0.929669878,3.289844367,0.337615816,sensor,sensor
2022-05-09T12:00:00Z,0.935617547,3.282717029,0.347947351,sensor,sensor
2022-05-09T12:15:00Z,0.935617547,3.297684837,0.298461738,sensor,sensor
2022-05-09T12:30:00Z,0.929669878,3.295721513,0.281390356,sensor,sensor
2022-05-09T12:45:00Z,0.929669878,3.27642085,0.315399762,sensor,sensor
2022-05-09T13:00:00Z,0.935617547,3.28164279,0.25751623,sensor,sensor
2022-05-09T13:15:00Z,0.923743627,3.265350481,0.267769046,sensor,sensor
2022-05-09T13:30:00Z,0.929669878,3.249308878,0.275416857,sensor,sensor
2022-05-09T13:45:00Z,0.923743627,3.258616868,0.250064673,sensor,sensor
2022-05-09T14:00:00Z,0.929669878,3.255545068,0.21152859,sensor,sensor
2022-05-09T14:15:00Z,0.929669878,3.24070562,0.205703543,sensor,sensor
2022-05-09T14:30:00Z,0.935617547,3.229428437,0.204944091,sensor,sensor
2022-05-09T14:45:00Z,0.929669878,3.222317633,0.193667035,sensor,sensor
2022-05-09T15:00:00Z,0.935617547,3.231861886,0.156483452,sensor,sensor
2022-05-09T15:15:00Z,0.923743627,3.214370358,0.183406238,sensor,sensor
2022-05-09T15:30:00Z,0.929669878,3.208644565,0.180352734,sensor,sensor
2022-05-09T15:45:00Z,0.923743627,3.211006581,0.161892757,sensor,sensor
2022-05-09T16:00:00Z,0.929669878,3.206926374,0.175155372,sensor,sensor
2022-05-09T16:15:00Z,0.923743627,3.191620469,0.194524367,sensor,sensor
2022-05-09T16:30:00Z,0.917838777,3.202164067,0.157398507,sensor,sensor
2022-05-09T16:45:00Z,0.923743627,3.208413037,0.142435153,sensor,sensor
2022-05-09T17:00:00Z,0.917838777,3.209913344,0.149810882,sensor,sensor
2022-05-09T17:15:00Z,0.941586652,3.203580032,0.16862268,sensor,sensor
2022-05-09T17:30:00Z,0.923743627,3.214942918,0.094151991,sensor,sensor
2022-05-09T17:45:00Z,0.911955309,3.219944259,0.126841619,sensor,sensor
2022-05-09T18:00:00Z,0.906093206,3.210724333,0.141359678,sensor,sensor
2022-05-09T18:15:00Z,0.917838777,3.207780627,0.129595418,sensor,sensor
2022-05-09T18:30:00Z,0.929669878,3.221581773,0.127736237,sensor,sensor
2022-05-09T18:45:00Z,0.911955309,3.220875004,0.126658344,sensor,sensor
2022-05-09T19:00:00Z,0.917838777,3.213400483,0.148198172,sensor,sensor
2022-05-09T19:15:00Z,0.923743627,3.229334244,0.111380898,sensor,sensor
2022-05-09T19:30:00Z,0.917838777,3.228636623,0.126995771,sensor,sensor
2022-05-09T19:45:00Z,0.917838777,3.232362747,0.107097,sensor,sensor
2022-05-09T20:00:00Z,0.917838777,3.234405288,0.117404001,sensor,sensor
2022-05-09T20:15:00Z,0.917838777,3.241959392,0.117050582,sensor,sensor
2022-05-09T20:30:00Z,0.917838777,3.226346285,0.120098385,sensor,sensor
2022-05-09T20:45:00Z,0.906093206,3.237999788,0.111499118,sensor,sensor
2022-05-09T21:00:00Z,0.917838777,3.223787314,0.140096648,sensor,sensor
2022-05-09T21:15:00Z,0.923743627,3.226489322,0.123648023,sensor,sensor
2022-05-09T21:30:00Z,0.923743627,3.229737721,0.111694805,sensor,sensor
2022-05-09T21:45:00Z,0.917838777,3.239263101,0.099275601,sensor,sensor
2022-05-09T22:00:00Z,0.911955309,3.232375864,0.101777611,sensor,sensor
2022-05-09T22:15:00Z,0.923743627,3.237526492,0.098654254,sensor,sensor
2022-05-09T22:30:00Z,0.929669878,3.244392283,0.101121816,sensor,sensor
2022-05-09T22:45:00Z,0.911955309,3.224530896,0.113918265,sensor,sensor
2022-05-09T23:00:00Z,0.906093206,3.228067289,0.110275366,sensor,sensor
2022-05-09T23:15:00Z,0.911955309,3.225576071,0.115899212,sensor,sensor
2022-05-09T23:30:00Z,0.911955309,3.223985545,0.131077697,sensor,sensor
2022-05-09T23:45:00Z,0.917838777,3.224526628,0.124932725,sensor,sensor
2022-05-10T00:00:00Z,0.917838777,3.224504457,0.122402889,sensor,sensor
2022-05-10T00:15:00Z,0.917838777,3.223357827,0.128383832,sensor,sensor
2022-05-10T00:30:00Z,0.929669878,3.232432731,0.103103857,sensor,sensor
2022-05-10T00:45:00Z,0.929669878,3.215990014,0.112955962,sensor,sensor
2022-05-10T01:00:00Z,0.929669878,3.216308813,0.114339111,sensor,sensor
2022-05-10T01:15:00Z,0.917838777,3.228555342,0.09297256,sensor,sensor
2022-05-10T01:30:00Z,0.917838777,3.211354164,0.121805073,sensor,sensor
2022-05-10T01:45:00Z,0.917838777,3.211767059,0.115703229,sensor,sensor
2022-05-10T02:00:00Z,0.929669878,3.196928214,0.114165139,sensor,sensor
2022-05-10T02:15:00Z,0.929669878,3.202326399,0.111949409,sensor,sensor
2022-05-10T02:30:00Z,0.935617547,3.19073817,0.112338282,sensor,sensor
2022-05-10T02:45:00Z,0.923743627,3.185299876,0.124910644,sensor,sensor
2022-05-10T03:00:00Z,0.906093206,3.202067216,0.094966038,sensor,sensor
2022-05-10T03:15:00Z,0.923743627,3.179597828,0.122135933,sensor,sensor
2022-05-10T03:30:00Z,0.923743627,3.176774083,0.111767831,sensor,sensor
2022-05-10T03:45:00Z,0.923743627,3.177608843,0.109682568,sensor,sensor
2022-05-10T04:00:00Z,NA,3.188561599,0.086921422,sensor,sensor
2022-05-10T04:15:00Z,0.911955309,3.179764575,0.079253552,sensor,sensor
2022-05-10T04:30:00Z,0.911955309,3.153842097,0.107842812,sensor,sensor
2022-05-10T04:45:00Z,0.917838777,3.160340803,0.11782311,sensor,sensor
2022-05-10T05:00:00Z,0.906093206,3.143896465,0.127289866,sensor,sensor
2022-05-10T05:15:00Z,0.906093206,3.142966512,0.120709941,sensor,sensor
2022-05-10T05:30:00Z,0.906093206,3.144966136,0.112826745,sensor,sensor
2022-05-10T05:45:00Z,0.917838777,3.139281871,0.097299212,sensor,sensor
2022-05-10T06:00:00Z,0.906093206,3.133194755,0.11127729,sensor,sensor
2022-05-10T06:15:00Z,0.911955309,3.115199685,0.135160832,sensor,sensor
2022-05-10T06:30:00Z,0.911955309,3.111472725,0.13418051,sensor,sensor
2022-05-10T06:45:00Z,0.906093206,3.098052232,0.141192659,sensor,sensor
2022-05-10T07:00:00Z,0.911955309,3.108371158,0.131633981,sensor,sensor
2022-05-10T07:15:00Z,0.911955309,3.104067217,0.117323819,sensor,sensor
2022-05-10T07:30:00Z,0.906093206,3.105505383,0.108603388,sensor,sensor
2022-05-10T07:45:00Z,0.894433022,3.096541495,0.126717793,sensor,sensor
2022-05-10T08:00:00Z,0.90025245,3.096364082,0.129209862,sensor,sensor
2022-05-10T08:15:00Z,0.894433022,3.095388019,0.111990001,sensor,sensor
2022-05-10T08:30:00Z,0.882858083,3.086419655,0.123301198,sensor,sensor
2022-05-10T08:45:00Z,0.90025245,3.086933077,0.118403269,sensor,sensor
2022-05-10T09:00:00Z,0.894433022,3.085250494,0.132957582,sensor,sensor
2022-05-10T09:15:00Z,0.90025245,3.084726524,0.11503635,sensor,sensor
2022-05-10T09:30:00Z,0.882858083,3.07633617,0.127026997,sensor,sensor
2022-05-10T09:45:00Z,0.894433022,3.072806581,0.123863374,sensor,sensor
2022-05-10T10:00:00Z,0.90025245,3.076543694,0.134023689,sensor,sensor
2022-05-10T10:15:00Z,0.888634906,3.067119103,0.134620128,sensor,sensor
2022-05-10T10:30:00Z,0.90025245,3.065881103,0.130339204,sensor,sensor
2022-05-10T10:45:00Z,0.894433022,3.062704714,0.132953778,sensor,sensor
2022-05-10T11:00:00Z,0.888634906,3.060128019,0.161191614,sensor,sensor
2022-05-10T11:15:00Z,0.888634906,3.068125146,0.115714846,sensor,sensor
2022-05-10T11:30:00Z,0.882858083,3.066260617,0.114635481,sensor,sensor
2022-05-10T11:45:00Z,0.877102534,3.057134698,0.143666935,sensor,sensor
2022-05-10T12:00:00Z,0.882858083,3.057738961,0.140632412,sensor,sensor
2022-05-10T12:15:00Z,0.882858083,3.051438594,0.152008066,sensor,sensor
2022-05-10T12:30:00Z,0.877102534,3.057299694,0.107345559,sensor,sensor
2022-05-10T12:45:00Z,0.877102534,3.051109846,0.137942154,sensor,sensor
2022-05-10T13:00:00Z,0.877102534,3.047774814,0.1361774,sensor,sensor
2022-05-10T13:15:00Z,0.877102534,3.032273439,0.149948896,sensor,sensor
2022-05-10T13:30:00Z,0.86565519,3.038632648,0.138024107,sensor,sensor
2022-05-10T13:45:00Z,0.882858083,3.024332708,0.149327655,sensor,sensor
2022-05-10T14:00:00Z,0.86565519,3.028624336,0.145265574,sensor,sensor
2022-05-10T14:15:00Z,0.871368243,3.030615869,0.131895666,sensor,sensor
2022-05-10T14:30:00Z,0.859963358,3.011366286,0.153020251,sensor,sensor
2022-05-10T14:45:00Z,0.871368243,3.010260293,0.130933426,sensor,sensor
2022-05-10T15:00:00Z,0.877102534,3.018526134,0.120601682,sensor,sensor
2022-05-10T15:15:00Z,0.871368243,3.005112259,0.142109918,sensor,sensor
2022-05-10T15:30:00Z,0.86565519,2.996489248,0.147003057,sensor,sensor
2022-05-10T15:45:00Z,0.86565519,2.998169016,0.154835928,sensor,sensor
2022-05-10T16:00:00Z,0.871368243,3.006688488,0.113961544,sensor,sensor
2022-05-10T16:15:00Z,0.854292728,3.007021008,0.116951951,sensor,sensor
2022-05-10T16:30:00Z,0.859963358,3.000356017,0.112791747,sensor,sensor
2022-05-10T16:45:00Z,0.86565519,3.00348149,0.098270331,sensor,sensor
2022-05-10T17:00:00Z,0.859963358,2.982359558,0.131148738,sensor,sensor
2022-05-10T17:15:00Z,0.871368243,2.995129661,0.111272895,sensor,sensor
2022-05-10T17:30:00Z,0.859963358,2.983304185,0.13084643,sensor,sensor
2022-05-10T17:45:00Z,0.871368243,2.983079258,0.128431235,sensor,sensor
2022-05-10T18:00:00Z,0.86565519,2.975292772,0.137536158,sensor,sensor
2022-05-10T18:15:00Z,0.86565519,2.969107386,0.133188629,sensor,sensor
2022-05-10T18:30:00Z,0.859963358,2.965997147,0.154361326,sensor,sensor
2022-05-10T18:45:00Z,0.86565519,2.965856813,0.134824247,sensor,sensor
2022-05-10T19:00:00Z,0.86565519,2.966877414,0.131417556,sensor,sensor
2022-05-10T19:15:00Z,0.871368243,2.956705566,0.156019067,sensor,sensor
2022-05-10T19:30:00Z,0.854292728,2.962571072,0.120195422,sensor,sensor
2022-05-10T19:45:00Z,0.848643283,2.953235765,0.125693385,sensor,sensor
2022-05-10T20:00:00Z,0.859963358,2.957756134,0.104462152,sensor,sensor
2022-05-10T20:15:00Z,0.854292728,2.959470387,0.101059297,sensor,sensor
2022-05-10T20:30:00Z,0.854292728,2.942365397,0.122506628,sensor,sensor
2022-05-10T20:45:00Z,0.848643283,2.934477442,0.147350619,sensor,sensor
2022-05-10T21:00:00Z,0.859963358,2.941908631,0.127251836,sensor,sensor
2022-05-10T21:15:00Z,0.854292728,2.95220503,0.096919027,sensor,sensor
2022-05-10T21:30:00Z,0.848643283,2.941192739,0.120507991,sensor,sensor
2022-05-10T21:45:00Z,0.843015004,2.939736241,0.114275541,sensor,sensor
2022-05-10T22:00:00Z,0.843015004,2.94062434,0.121098662,sensor,sensor
2022-05-10T22:15:00Z,0.859963358,2.951847819,0.129991831,sensor,sensor
2022-05-10T22:30:00Z,0.854292728,2.96565822,0.100790029,sensor,sensor
2022-05-10T22:45:00Z,0.854292728,2.951556195,0.116973441,sensor,sensor
2022-05-10T23:00:00Z,0.854292728,2.946868749,0.118773301,sensor,sensor
2022-05-10T23:15:00Z,0.848643283,2.95360897,0.100817279,sensor,sensor
2022-05-10T23:30:00Z,0.854292728,2.961088018,0.1150552,sensor,sensor
2022-05-10T23:45:00Z,0.859963358,2.956497457,0.109161475,sensor,sensor
2022-05-11T00:00:00Z,0.871368243,2.951305913,0.108693376,sensor,sensor
2022-05-11T00:15:00Z,0.871368243,2.958154554,0.115489754,sensor,sensor
2022-05-11T00:30:00Z,0.86565519,2.950085804,0.134311751,sensor,sensor
2022-05-11T00:45:00Z,0.86565519,2.965081333,0.102024603,sensor,sensor
2022-05-11T01:00:00Z,0.854292728,2.959852015,0.110350735,sensor,sensor
2022-05-11T01:15:00Z,0.86565519,2.975782614,0.091359479,sensor,sensor
2022-05-11T01:30:00Z,0.871368243,2.985372726,0.087814642,sensor,sensor
2022-05-11T01:45:00Z,0.86565519,2.975857801,0.101315581,sensor,sensor
2022-05-11T02:00:00Z,0.86565519,2.972462016,0.101985474,sensor,sensor
2022-05-11T02:15:00Z,0.877102534,2.969762064,0.120129795,sensor,sensor
2022-05-11T02:30:00Z,0.871368243,2.971352506,0.108869941,sensor,sensor
2022-05-11T02:45:00Z,0.877102534,2.970988394,0.101921819,sensor,sensor
2022-05-11T03:00:00Z,0.859963358,2.952754704,0.127510747,sensor,sensor
2022-05-11T03:15:00Z,0.871368243,2.957185042,0.113780327,sensor,sensor
2022-05-11T03:30:00Z,0.86565519,2.962119082,0.112463026,sensor,sensor
2022-05-11T03:45:00Z,0.871368243,2.944226043,0.141972328,sensor,sensor
2022-05-11T04:00:00Z,NA,2.956974377,0.110739843,sensor,sensor
2022-05-11T04:15:00Z,0.86565519,2.969550215,0.06740495,sensor,sensor
2022-05-11T04:30:00Z,0.871368243,2.956612867,0.106889899,sensor,sensor
2022-05-11T04:45:00Z,0.859963358,2.957949551,0.102864127,sensor,sensor
2022-05-11T05:00:00Z,0.859963358,2.944110571,0.124067289,sensor,sensor
2022-05-11T05:15:00Z,0.859963358,2.94786257,0.098834876,sensor,sensor
2022-05-11T05:30:00Z,0.848643283,2.940956391,0.116701298,sensor,sensor
2022-05-11T05:45:00Z,0.843015004,2.939334356,0.120596525,sensor,sensor
2022-05-11T06:00:00Z,0.854292728,2.931218173,0.103524189,sensor,sensor
2022-05-11T06:15:00Z,0.848643283,2.932390786,0.110284583,sensor,sensor
2022-05-11T06:30:00Z,0.843015004,2.927606825,0.128227302,sensor,sensor
2022-05-11T06:45:00Z,0.859963358,2.924261905,0.105048762,sensor,sensor
2022-05-11T07:00:00Z,0.843015004,2.932871598,0.103688675,sensor,sensor
2022-05-11T07:15:00Z,0.854292728,2.923949771,0.115398468,sensor,sensor
2022-05-11T07:30:00Z,0.843015004,2.917649857,0.127578004,sensor,sensor
2022-05-11T07:45:00Z,0.843015004,2.909740362,0.137644058,sensor,sensor
2022-05-11T08:00:00Z,0.843015004,2.895772541,0.157788219,sensor,sensor
2022-05-11T08:15:00Z,0.837407872,2.91097547,0.12207086,sensor,sensor
2022-05-11T08:30:00Z,0.848643283,2.898337692,0.140377551,sensor,sensor
2022-05-11T08:45:00Z,0.843015004,2.911156739,0.097230506,sensor,sensor
2022-05-11T09:00:00Z,0.848643283,2.897522739,0.116627726,sensor,sensor
2022-05-11T09:15:00Z,0.848643283,2.900106553,0.114150115,sensor,sensor
2022-05-11T09:30:00Z,0.837407872,2.889946521,0.112850401,sensor,sensor
2022-05-11T09:45:00Z,0.859963358,2.871995969,0.133417085,sensor,sensor
2022-05-11T10:00:00Z,0.854292728,2.863100396,0.126699196,sensor,sensor
2022-05-11T10:15:00Z,0.848643283,2.873189188,0.127142829,sensor,sensor
2022-05-11T10:30:00Z,0.83182187,2.866168569,0.148558454,sensor,sensor
2022-05-11T10:45:00Z,0.837407872,2.86517743,0.12934512,sensor,sensor
2022-05-11T11:00:00Z,0.837407872,2.863331695,0.128898685,sensor,sensor
2022-05-11T11:15:00Z,0.843015004,2.86980525,0.110108792,sensor,sensor
2022-05-11T11:30:00Z,0.837407872,2.859357847,0.122264423,sensor,sensor
2022-05-11T11:45:00Z,0.83182187,2.84348051,0.169210937,sensor,sensor
2022-05-11T12:00:00Z,0.83182187,2.862759381,0.141347192,sensor,sensor
2022-05-11T12:15:00Z,0.815190458,2.863063003,0.155866772,sensor,sensor
2022-05-11T12:30:00Z,0.804208159,2.867495535,0.153027721,sensor,sensor
2022-05-11T12:45:00Z,0.80968879,2.870281212,0.126172917,sensor,sensor
2022-05-11T13:00:00Z,0.820713182,2.878509449,0.11804514,sensor,sensor
2022-05-11T13:15:00Z,0.83182187,2.874633977,0.144275443,sensor,sensor
2022-05-11T13:30:00Z,0.815190458,2.878360625,0.095624205,sensor,sensor
2022-05-11T13:45:00Z,0.820713182,2.873125457,0.118634204,sensor,sensor
2022-05-11T14:00:00Z,0.80968879,2.859010265,0.153216645,sensor,sensor
2022-05-11T14:15:00Z,0.815190458,2.87308069,0.114346603,sensor,sensor
2022-05-11T14:30:00Z,0.815190458,2.868819583,0.131940702,sensor,sensor
2022-05-11T14:45:00Z,0.82625698,2.872941882,0.115208279,sensor,sensor
2022-05-11T15:00:00Z,0.837407872,2.862413151,0.121659647,sensor,sensor
2022-05-11T15:15:00Z,0.820713182,2.84748688,0.145491801,sensor,sensor
2022-05-11T15:30:00Z,0.82625698,2.849579665,0.129911604,sensor,sensor
2022-05-11T15:45:00Z,0.804208159,2.858996798,0.118737959,sensor,sensor
2022-05-11T16:00:00Z,0.82625698,2.850113618,0.12284911,sensor,sensor
2022-05-11T16:15:00Z,0.815190458,2.844586366,0.146203613,sensor,sensor
2022-05-11T16:30:00Z,0.80968879,2.851671877,0.106579366,sensor,sensor
2022-05-11T16:45:00Z,0.820713182,2.843370938,0.115996148,sensor,sensor
2022-05-11T17:00:00Z,0.815190458,2.83895624,0.126660807,sensor,sensor
2022-05-11T17:15:00Z,0.815190458,2.836926703,0.116164171,sensor,sensor
2022-05-11T17:30:00Z,0.81439122,2.861279237,0.091045822,sensor,sensor
2022-05-11T17:45:00Z,0.813591982,NA,NA,q_model,q_model
2022-05-11T18:00:00Z,0.830205045,0.002037154,0.000235,sensor,sensor
2022-05-11T18:15:00Z,0.83578492,NA,NA,q_model,q_model
2022-05-11T18:30:00Z,0.830205045,NA,NA,q_model,q_model
2022-05-11T18:45:00Z,0.830205045,2.795451293,0.099826719,sensor,sensor
2022-05-11T19:00:00Z,0.819108595,2.796893206,0.08841857,sensor,sensor
2022-05-11T19:15:00Z,0.819108595,2.804690616,0.127378872,sensor,sensor
2022-05-11T19:30:00Z,0.819108595,2.809439829,0.112117987,sensor,sensor
2022-05-11T19:45:00Z,0.813591982,2.814020419,0.092516996,sensor,sensor
2022-05-11T20:00:00Z,0.813591982,2.821476405,0.07808159,sensor,sensor
2022-05-11T20:15:00Z,0.830205045,2.813035075,0.089964308,sensor,sensor
2022-05-11T20:30:00Z,0.824646276,2.831422399,0.057956033,sensor,sensor
2022-05-11T20:45:00Z,0.813591982,2.817314034,0.088075334,sensor,sensor
2022-05-11T21:00:00Z,0.813591982,2.806571869,0.107514872,sensor,sensor
2022-05-11T21:15:00Z,0.813591982,2.815853573,0.079259432,sensor,sensor
2022-05-11T21:30:00Z,0.813591982,2.808263601,0.105882215,sensor,sensor
2022-05-11T21:45:00Z,0.80809642,2.824745772,0.066617493,sensor,sensor
