"","Timestamp","Temperature.SoilTemp_15cm@WW_pit7","Temperature.SoilTemp_30cm@WW_pit7","Temperature.SoilTemp_45cm@WW_pit7","Volumetric Water Content.VWC_15cm@WW_pit7"
"7522",2022-03-06 16:30:00,1.5,1.2,2.5,0.257
"7523",2022-03-06 17:00:00,1.5,1.2,2.5,0.257
"7524",2022-03-06 17:30:00,1.6,1.2,2.5,0.257
"7525",2022-03-06 18:00:00,1.5,1.3,2.5,0.257
"7526",2022-03-06 18:30:00,1.5,1.2,2.5,0.258
"7527",2022-03-06 19:00:00,1.5,1.2,2.5,0.258
"7528",2022-03-06 19:30:00,1.5,1.3,2.5,0.258
"7529",2022-03-06 20:00:00,1.5,1.2,2.5,0.258
"7530",2022-03-06 20:30:00,1.5,1.2,2.5,0.258
"7531",2022-03-06 21:00:00,1.5,1.3,2.5,0.258
"7532",2022-03-06 21:30:00,1.5,1.2,2.5,0.259
"7533",2022-03-06 22:00:00,1.5,1.2,2.5,0.259
"7534",2022-03-06 22:30:00,1.5,1.2,2.5,0.259
"7535",2022-03-06 23:00:00,1.5,1.3,2.5,0.259
"7536",2022-03-06 23:30:00,1.5,1.2,2.5,0.259
"7537",2022-03-07 00:00:00,1.5,1.3,2.5,0.26
"7538",2022-03-07 00:30:00,1.5,1.3,2.5,0.26
"7539",2022-03-07 01:00:00,1.5,1.3,2.5,0.26
"7540",2022-03-07 01:30:00,1.5,1.2,2.5,0.261
"7541",2022-03-07 02:00:00,1.5,1.3,2.5,0.261
"7542",2022-03-07 02:30:00,1.5,1.3,2.5,0.261
"7543",2022-03-07 03:00:00,1.5,1.3,2.5,0.261
"7544",2022-03-07 03:30:00,1.5,1.3,2.5,0.262
"7545",2022-03-07 04:00:00,1.5,1.3,2.5,0.262
"7546",2022-03-07 04:30:00,1.5,1.3,2.5,0.262
"7547",2022-03-07 05:00:00,1.6,1.3,2.5,0.262
"7548",2022-03-07 05:30:00,1.5,1.3,2.5,0.262
"7549",2022-03-07 06:00:00,1.5,1.3,2.5,0.263
"7550",2022-03-07 06:30:00,1.5,1.3,2.5,0.263
"7551",2022-03-07 07:00:00,1.6,1.3,2.5,0.263
"7552",2022-03-07 07:30:00,1.5,1.3,2.5,0.263
"7553",2022-03-07 08:00:00,1.5,1.3,2.5,0.263
"7554",2022-03-07 08:30:00,1.5,1.3,2.5,0.263
"7555",2022-03-07 09:00:00,1.5,1.3,2.5,0.264
"7556",2022-03-07 09:30:00,1.5,1.3,2.5,0.264
"7557",2022-03-07 10:00:00,1.5,1.3,2.5,0.264
"7558",2022-03-07 10:30:00,1.5,1.2,2.5,0.264
"7559",2022-03-07 11:00:00,1.5,1.3,2.5,0.264
"7560",2022-03-07 11:30:00,1.5,1.3,2.5,0.264
"7561",2022-03-07 12:00:00,1.6,1.3,2.5,0.264
"7562",2022-03-07 12:30:00,1.6,1.3,2.5,0.265
"7563",2022-03-07 13:00:00,1.5,1.3,2.5,0.265
"7564",2022-03-07 13:30:00,1.6,1.3,2.5,0.265
"7565",2022-03-07 14:00:00,1.6,1.3,2.5,0.265
"7566",2022-03-07 14:30:00,1.6,1.3,2.5,0.265
"7567",2022-03-07 15:00:00,1.6,1.3,2.5,0.265
"7568",2022-03-07 15:30:00,1.6,1.3,2.5,0.265
"7569",2022-03-07 16:00:00,1.6,1.3,2.5,0.265
"7570",2022-03-07 16:30:00,1.5,1.3,2.5,0.266
"7571",2022-03-07 17:00:00,1.6,1.3,2.5,0.266
"7572",2022-03-07 17:30:00,1.6,1.3,2.5,0.266
"7573",2022-03-07 18:00:00,1.6,1.3,2.5,0.266
"7574",2022-03-07 18:30:00,1.6,1.3,2.5,0.266
"7575",2022-03-07 19:00:00,1.6,1.3,2.5,0.266
"7576",2022-03-07 19:30:00,1.5,1.3,2.5,0.266
"7577",2022-03-07 20:00:00,1.5,1.3,2.5,0.266
"7578",2022-03-07 20:30:00,1.6,1.3,2.5,0.266
"7579",2022-03-07 21:00:00,1.6,1.3,2.5,0.267
"7580",2022-03-07 21:30:00,1.6,1.3,2.5,0.268
"7581",2022-03-07 22:00:00,1.6,1.3,2.5,0.268
"7582",2022-03-07 22:30:00,1.5,1.3,2.5,0.268
"7583",2022-03-07 23:00:00,1.6,1.3,2.5,0.268
"7584",2022-03-07 23:30:00,1.5,1.3,2.5,0.268
"7585",2022-03-08 00:00:00,1.5,1.2,2.5,0.269
"7586",2022-03-08 00:30:00,1.5,1.3,2.5,0.269
"7587",2022-03-08 01:00:00,1.5,1.3,2.5,0.269
"7588",2022-03-08 01:30:00,1.5,1.3,2.5,0.269
"7589",2022-03-08 02:00:00,1.6,1.3,2.5,0.269
"7590",2022-03-08 02:30:00,1.5,1.3,2.5,0.269
"7591",2022-03-08 03:00:00,1.6,1.3,2.5,0.269
"7592",2022-03-08 03:30:00,1.5,1.3,2.5,0.269
"7593",2022-03-08 04:00:00,1.6,1.2,2.5,0.269
"7594",2022-03-08 04:30:00,1.6,1.3,2.5,0.269
"7595",2022-03-08 05:00:00,1.6,1.3,2.5,0.269
"7596",2022-03-08 05:30:00,1.6,1.3,2.5,0.269
"7597",2022-03-08 06:00:00,1.6,1.3,2.5,0.269
"7598",2022-03-08 06:30:00,1.6,1.3,2.5,0.27
"7599",2022-03-08 07:00:00,1.6,1.3,2.5,0.27
"7600",2022-03-08 07:30:00,1.6,1.3,2.5,0.27
"7601",2022-03-08 08:00:00,1.6,1.3,2.5,0.27
"7602",2022-03-08 08:30:00,1.5,1.3,2.5,0.27
"7603",2022-03-08 09:00:00,1.6,1.3,2.5,0.27
"7604",2022-03-08 09:30:00,1.5,1.3,2.5,0.27
"7605",2022-03-08 10:00:00,1.6,1.2,2.5,0.27
"7606",2022-03-08 10:30:00,1.5,1.3,2.5,0.27
"7607",2022-03-08 11:00:00,1.6,1.3,2.5,0.27
"7608",2022-03-08 11:30:00,1.6,1.3,2.5,0.27
"7609",2022-03-08 12:00:00,1.5,1.3,2.5,0.27
"7610",2022-03-08 12:30:00,1.5,1.3,2.5,0.27
"7611",2022-03-08 13:00:00,1.6,1.2,2.5,0.27
"7612",2022-03-08 13:30:00,1.6,1.3,2.5,0.27
"7613",2022-03-08 14:00:00,1.6,1.3,2.5,0.27
"7614",2022-03-08 14:30:00,1.6,1.2,2.5,0.27
"7615",2022-03-08 15:00:00,1.6,1.3,2.5,0.27
"7616",2022-03-08 15:30:00,1.6,1.3,2.5,0.27
"7617",2022-03-08 16:00:00,1.6,1.3,2.5,0.27
"7618",2022-03-08 16:30:00,1.5,1.3,2.5,0.27
"7619",2022-03-08 17:00:00,1.6,1.2,2.5,0.27
"7620",2022-03-08 17:30:00,1.6,1.2,2.5,0.27
"7621",2022-03-08 18:00:00,1.6,1.3,2.5,0.27
"7622",2022-03-08 18:30:00,1.6,1.2,2.5,0.27
"7623",2022-03-08 19:00:00,1.6,1.3,2.5,0.27
"7624",2022-03-08 19:30:00,1.6,1.3,2.5,0.27
"7625",2022-03-08 20:00:00,1.6,1.3,2.5,0.27
"7626",2022-03-08 20:30:00,1.5,1.3,2.5,0.27
"7627",2022-03-08 21:00:00,1.6,1.3,2.5,0.27
"7628",2022-03-08 21:30:00,1.6,1.2,2.4,0.27
"7629",2022-03-08 22:00:00,1.6,1.3,2.5,0.269
"7630",2022-03-08 22:30:00,1.6,1.2,2.4,0.269
"7631",2022-03-08 23:00:00,1.6,1.3,2.4,0.269
"7632",2022-03-08 23:30:00,1.6,1.3,2.4,0.269
"7633",2022-03-09 00:00:00,1.5,1.2,2.5,0.269
"7634",2022-03-09 00:30:00,1.6,1.3,2.4,0.269
"7635",2022-03-09 01:00:00,1.6,1.2,2.4,0.269
"7636",2022-03-09 01:30:00,1.6,1.2,2.4,0.269
"7637",2022-03-09 02:00:00,1.6,1.2,2.4,0.269
"7638",2022-03-09 02:30:00,1.5,1.2,2.4,0.269
"7639",2022-03-09 03:00:00,1.6,1.2,2.4,0.269
"7640",2022-03-09 03:30:00,1.5,1.3,2.5,0.269
"7641",2022-03-09 04:00:00,1.6,1.2,2.5,0.269
"7642",2022-03-09 04:30:00,1.6,1.3,2.4,0.269
"7643",2022-03-09 05:00:00,1.6,1.2,2.4,0.269
"7644",2022-03-09 05:30:00,1.6,1.2,2.4,0.269
"7645",2022-03-09 06:00:00,1.6,1.2,2.4,0.269
"7646",2022-03-09 06:30:00,1.6,1.3,2.5,0.269
"7647",2022-03-09 07:00:00,1.6,1.2,2.4,0.269
"7648",2022-03-09 07:30:00,1.6,1.2,2.4,0.269
"7649",2022-03-09 08:00:00,1.6,1.2,2.4,0.269
"7650",2022-03-09 08:30:00,1.6,1.2,2.4,0.269
"7651",2022-03-09 09:00:00,1.6,1.2,2.4,0.269
"7652",2022-03-09 09:30:00,1.6,1.2,2.4,0.269
"7653",2022-03-09 10:00:00,1.6,1.2,2.5,0.269
"7654",2022-03-09 10:30:00,1.6,1.2,2.4,0.269
"7655",2022-03-09 11:00:00,1.6,1.2,2.4,0.269
"7656",2022-03-09 11:30:00,1.5,1.2,2.4,0.269
"7657",2022-03-09 12:00:00,1.6,1.2,2.4,0.269
"7658",2022-03-09 12:30:00,1.6,1.2,2.4,0.269
"7659",2022-03-09 13:00:00,1.6,1.2,2.5,0.269
"7660",2022-03-09 13:30:00,1.6,1.3,2.4,0.269
"7661",2022-03-09 14:00:00,1.6,1.2,2.4,0.269
"7662",2022-03-09 14:30:00,1.6,1.2,2.4,0.269
"7663",2022-03-09 15:00:00,1.6,1.2,2.4,0.269
"7664",2022-03-09 15:30:00,1.6,1.2,2.4,0.269
"7665",2022-03-09 16:00:00,1.6,1.2,2.4,0.269
"7666",2022-03-09 16:30:00,1.6,1.2,2.4,0.269
"7667",2022-03-09 17:00:00,1.6,1.2,2.5,0.269
"7668",2022-03-09 17:30:00,1.6,1.2,2.4,0.269
"7669",2022-03-09 18:00:00,1.6,1.2,2.4,0.269
"7670",2022-03-09 18:30:00,1.6,1.2,2.4,0.269
"7671",2022-03-09 19:00:00,1.6,1.2,2.4,0.269
"7672",2022-03-09 19:30:00,1.6,1.2,2.4,0.269
"7673",2022-03-09 20:00:00,1.6,1.2,2.4,0.269
"7674",2022-03-09 20:30:00,1.6,1.2,2.4,0.268
"7675",2022-03-09 21:00:00,1.6,1.2,2.4,0.268
"7676",2022-03-09 21:30:00,1.6,1.2,2.4,0.269
"7677",2022-03-09 22:00:00,1.6,1.2,2.4,0.268
"7678",2022-03-09 22:30:00,1.6,1.2,2.4,0.268
"7679",2022-03-09 23:00:00,1.6,1.2,2.4,0.268
"7680",2022-03-09 23:30:00,1.6,1.2,2.4,0.268
"7681",2022-03-10 00:00:00,1.6,1.2,2.4,0.268
"7682",2022-03-10 00:30:00,1.6,1.2,2.4,0.268
"7683",2022-03-10 01:00:00,1.6,1.2,2.4,0.268
"7684",2022-03-10 01:30:00,1.6,1.2,2.4,0.268
"7685",2022-03-10 02:00:00,1.6,1.2,2.4,0.268
"7686",2022-03-10 02:30:00,1.6,1.2,2.4,0.268
"7687",2022-03-10 03:00:00,1.6,1.2,2.4,0.268
"7688",2022-03-10 03:30:00,1.6,1.2,2.4,0.268
"7689",2022-03-10 04:00:00,1.6,1.2,2.4,0.268
"7690",2022-03-10 04:30:00,1.6,1.2,2.4,0.268
"7691",2022-03-10 05:00:00,1.6,1.2,2.4,0.268
"7692",2022-03-10 05:30:00,1.6,1.2,2.4,0.268
"7693",2022-03-10 06:00:00,1.6,1.2,2.4,0.268
"7694",2022-03-10 06:30:00,1.6,1.2,2.4,0.268
"7695",2022-03-10 07:00:00,1.6,1.2,2.4,0.268
"7696",2022-03-10 07:30:00,1.6,1.2,2.4,0.268
"7697",2022-03-10 08:00:00,1.6,1.2,2.4,0.268
"7698",2022-03-10 08:30:00,1.6,1.2,2.4,0.268
"7699",2022-03-10 09:00:00,1.6,1.2,2.4,0.268
"7700",2022-03-10 09:30:00,1.6,1.2,2.5,0.268
"7701",2022-03-10 10:00:00,1.6,1.2,2.4,0.268
"7702",2022-03-10 10:30:00,1.6,1.2,2.4,0.268
"7703",2022-03-10 11:00:00,1.6,1.2,2.4,0.268
"7704",2022-03-10 11:30:00,1.6,1.2,2.4,0.268
"7705",2022-03-10 12:00:00,1.6,1.2,2.4,0.268
"7706",2022-03-10 12:30:00,1.6,1.2,2.4,0.268
"7707",2022-03-10 13:00:00,1.6,1.2,2.4,0.268
"7708",2022-03-10 13:30:00,1.6,1.2,2.4,0.268
"7709",2022-03-10 14:00:00,1.6,1.2,2.4,0.268
"7710",2022-03-10 14:30:00,1.6,1.2,2.4,0.268
"7711",2022-03-10 15:00:00,1.6,1.2,2.4,0.268
"7712",2022-03-10 15:30:00,1.6,1.2,2.4,0.268
"7713",2022-03-10 16:00:00,1.6,1.2,2.4,0.268
"7714",2022-03-10 16:30:00,1.6,1.2,2.4,0.267
"7715",2022-03-10 17:00:00,1.6,1.2,2.4,0.267
"7716",2022-03-10 17:30:00,1.6,1.2,2.4,0.268
"7717",2022-03-10 18:00:00,1.6,1.2,2.4,0.267
"7718",2022-03-10 18:30:00,1.6,1.2,2.4,0.268
"7719",2022-03-10 19:00:00,1.6,1.2,2.4,0.267
"7720",2022-03-10 19:30:00,1.6,1.2,2.4,0.267
"7721",2022-03-10 20:00:00,1.6,1.2,2.4,0.267
"7722",2022-03-10 20:30:00,1.6,1.2,2.4,0.267
"7723",2022-03-10 21:00:00,1.6,1.2,2.4,0.267
"7724",2022-03-10 21:30:00,1.6,1.2,2.4,0.267
"7725",2022-03-10 22:00:00,1.6,1.2,2.4,0.267
"7726",2022-03-10 22:30:00,1.6,1.2,2.4,0.267
"7727",2022-03-10 23:00:00,1.6,1.2,2.4,0.267
"7728",2022-03-10 23:30:00,1.6,1.2,2.4,0.267
"7729",2022-03-11 00:00:00,1.6,1.2,2.4,0.267
"7730",2022-03-11 00:30:00,1.6,1.2,2.4,0.267
"7731",2022-03-11 01:00:00,1.6,1.2,2.4,0.267
"7732",2022-03-11 01:30:00,1.6,1.2,2.4,0.267
"7733",2022-03-11 02:00:00,1.6,1.2,2.4,0.267
"7734",2022-03-11 02:30:00,1.6,1.2,2.4,0.267
"7735",2022-03-11 03:00:00,1.6,1.2,2.4,0.267
"7736",2022-03-11 03:30:00,1.6,1.2,2.4,0.267
"7737",2022-03-11 04:00:00,1.6,1.2,2.4,0.267
"7738",2022-03-11 04:30:00,1.6,1.2,2.4,0.267
"7739",2022-03-11 05:00:00,1.6,1.2,2.4,0.267
"7740",2022-03-11 05:30:00,1.6,1.2,2.4,0.267
"7741",2022-03-11 06:00:00,1.6,1.2,2.4,0.267
"7742",2022-03-11 06:30:00,1.6,1.2,2.4,0.267
"7743",2022-03-11 07:00:00,1.6,1.2,2.4,0.267
"7744",2022-03-11 07:30:00,1.6,1.2,2.4,0.267
"7745",2022-03-11 08:00:00,1.6,1.2,2.4,0.267
"7746",2022-03-11 08:30:00,1.6,1.2,2.4,0.267
"7747",2022-03-11 09:00:00,1.6,1.2,2.4,0.267
"7748",2022-03-11 09:30:00,1.6,1.2,2.4,0.266
"7749",2022-03-11 10:00:00,1.6,1.2,2.4,0.267
"7750",2022-03-11 10:30:00,1.6,1.2,2.4,0.266
"7751",2022-03-11 11:00:00,1.6,1.2,2.4,0.267
"7752",2022-03-11 11:30:00,1.6,1.2,2.4,0.266
"7753",2022-03-11 12:00:00,1.5,1.2,2.4,0.267
"7754",2022-03-11 12:30:00,1.6,1.2,2.4,0.266
"7755",2022-03-11 13:00:00,1.6,1.2,2.4,0.266
"7756",2022-03-11 13:30:00,1.6,1.2,2.4,0.266
"7757",2022-03-11 14:00:00,1.5,1.2,2.4,0.266
"7758",2022-03-11 14:30:00,1.6,1.2,2.4,0.266
"7759",2022-03-11 15:00:00,1.6,1.2,2.4,0.266
"7760",2022-03-11 15:30:00,1.6,1.2,2.4,0.266
"7761",2022-03-11 16:00:00,1.5,1.2,2.4,0.266
"7762",2022-03-11 16:30:00,1.6,1.2,2.4,0.266
"7763",2022-03-11 17:00:00,1.6,1.2,2.4,0.266
"7764",2022-03-11 17:30:00,1.6,1.2,2.4,0.266
"7765",2022-03-11 18:00:00,1.6,1.2,2.4,0.266
"7766",2022-03-11 18:30:00,1.6,1.2,2.4,0.266
"7767",2022-03-11 19:00:00,1.6,1.2,2.4,0.266
"7768",2022-03-11 19:30:00,1.6,1.2,2.4,0.266
"7769",2022-03-11 20:00:00,1.6,1.2,2.4,0.266
"7770",2022-03-11 20:30:00,1.6,1.2,2.4,0.266
"7771",2022-03-11 21:00:00,1.6,1.2,2.4,0.266
"7772",2022-03-11 21:30:00,1.6,1.2,2.4,0.266
"7773",2022-03-11 22:00:00,1.6,1.2,2.4,0.266
"7774",2022-03-11 22:30:00,1.6,1.2,2.4,0.266
"7775",2022-03-11 23:00:00,1.6,1.2,2.4,0.266
"7776",2022-03-11 23:30:00,1.6,1.2,2.4,0.266
"7777",2022-03-12 00:00:00,1.6,1.2,2.4,0.266
"7778",2022-03-12 00:30:00,1.6,1.2,2.4,0.266
"7779",2022-03-12 01:00:00,1.6,1.2,2.4,0.266
"7780",2022-03-12 01:30:00,1.6,1.2,2.4,0.266
"7781",2022-03-12 02:00:00,1.6,1.2,2.4,0.266
"7782",2022-03-12 02:30:00,1.6,1.2,2.4,0.266
"7783",2022-03-12 03:00:00,1.6,1.2,2.4,0.266
"7784",2022-03-12 03:30:00,1.6,1.2,2.4,0.266
"7785",2022-03-12 04:00:00,1.6,1.2,2.4,0.266
"7786",2022-03-12 04:30:00,1.6,1.2,2.4,0.266
"7787",2022-03-12 05:00:00,1.6,1.3,2.4,0.266
"7788",2022-03-12 05:30:00,1.6,1.2,2.4,0.266
"7789",2022-03-12 06:00:00,1.6,1.2,2.4,0.267
"7790",2022-03-12 06:30:00,1.6,1.2,2.4,0.266
"7791",2022-03-12 07:00:00,1.6,1.2,2.4,0.266
"7792",2022-03-12 07:30:00,1.6,1.2,2.4,0.267
"7793",2022-03-12 08:00:00,1.6,1.2,2.4,0.267
"7794",2022-03-12 08:30:00,1.6,1.2,2.4,0.267
"7795",2022-03-12 09:00:00,1.6,1.2,2.4,0.267
"7796",2022-03-12 09:30:00,1.6,1.2,2.4,0.267
"7797",2022-03-12 10:00:00,1.6,1.2,2.4,0.267
"7798",2022-03-12 10:30:00,1.6,1.2,2.4,0.267
"7799",2022-03-12 11:00:00,1.6,1.2,2.4,0.267
"7800",2022-03-12 11:30:00,1.6,1.2,2.4,0.267
"7801",2022-03-12 12:00:00,1.6,1.2,2.4,0.267
"7802",2022-03-12 12:30:00,1.6,1.2,2.4,0.267
"7803",2022-03-12 13:00:00,1.6,1.2,2.4,0.267
"7804",2022-03-12 13:30:00,1.6,1.2,2.4,0.267
"7805",2022-03-12 14:00:00,1.6,1.2,2.4,0.267
"7806",2022-03-12 14:30:00,1.6,1.2,2.4,0.267
"7807",2022-03-12 15:00:00,1.6,1.2,2.4,0.267
"7808",2022-03-12 15:30:00,1.6,1.2,2.4,0.267
"7809",2022-03-12 16:00:00,1.6,1.2,2.4,0.267
"7810",2022-03-12 16:30:00,1.6,1.2,2.4,0.267
"7811",2022-03-12 17:00:00,1.6,1.2,2.4,0.267
"7812",2022-03-12 17:30:00,1.6,1.2,2.4,0.267
"7813",2022-03-12 18:00:00,1.6,1.2,2.4,0.267
"7814",2022-03-12 18:30:00,1.6,1.2,2.4,0.268
"7815",2022-03-12 19:00:00,1.6,1.2,2.4,0.268
"7816",2022-03-12 19:30:00,1.6,1.2,2.4,0.268
"7817",2022-03-12 20:00:00,1.6,1.2,2.4,0.268
"7818",2022-03-12 20:30:00,1.6,1.2,2.4,0.267
"7819",2022-03-12 21:00:00,1.6,1.2,2.4,0.267
"7820",2022-03-12 21:30:00,1.6,1.2,2.4,0.268
"7821",2022-03-12 22:00:00,1.6,1.2,2.4,0.268
"7822",2022-03-12 22:30:00,1.7,1.2,2.4,0.267
"7823",2022-03-12 23:00:00,1.6,1.2,2.4,0.268
"7824",2022-03-12 23:30:00,1.6,1.2,2.4,0.267
"7825",2022-03-13 00:00:00,1.6,1.3,2.4,0.267
"7826",2022-03-13 00:30:00,1.6,1.2,2.4,0.268
"7827",2022-03-13 01:00:00,1.6,1.2,2.4,0.268
"7828",2022-03-13 01:30:00,1.6,1.2,2.4,0.268
"7829",2022-03-13 03:00:00,1.6,1.2,2.4,0.268
"7830",2022-03-13 03:30:00,1.6,1.2,2.4,0.267
"7831",2022-03-13 04:00:00,1.6,1.2,2.4,0.268
"7832",2022-03-13 04:30:00,1.6,1.2,2.4,0.268
"7833",2022-03-13 05:00:00,1.6,1.2,2.4,0.267
"7834",2022-03-13 05:30:00,1.6,1.2,2.4,0.268
"7835",2022-03-13 06:00:00,1.6,1.2,2.4,0.267
"7836",2022-03-13 06:30:00,1.6,1.2,2.4,0.267
"7837",2022-03-13 07:00:00,1.6,1.2,2.4,0.267
"7838",2022-03-13 07:30:00,1.6,1.2,2.4,0.268
"7839",2022-03-13 08:00:00,1.6,1.2,2.4,0.267
"7840",2022-03-13 08:30:00,1.7,1.2,2.4,0.268
"7841",2022-03-13 09:00:00,1.6,1.2,2.4,0.267
"7842",2022-03-13 09:30:00,1.6,1.2,2.4,0.268
"7843",2022-03-13 10:00:00,1.6,1.2,2.4,0.267
"7844",2022-03-13 10:30:00,1.6,1.2,2.4,0.267
"7845",2022-03-13 11:00:00,1.6,1.2,2.4,0.267
"7846",2022-03-13 11:30:00,1.6,1.2,2.4,0.268
"7847",2022-03-13 12:00:00,1.7,1.2,2.4,0.267
"7848",2022-03-13 12:30:00,1.6,1.2,2.4,0.268
"7849",2022-03-13 13:00:00,1.6,1.2,2.4,0.267
"7850",2022-03-13 13:30:00,1.6,1.2,2.4,0.268
"7851",2022-03-13 14:00:00,1.7,1.2,2.4,0.267
"7852",2022-03-13 14:30:00,1.7,1.2,2.4,0.267
"7853",2022-03-13 15:00:00,1.6,1.2,2.4,0.267
"7854",2022-03-13 15:30:00,1.6,1.2,2.4,0.267
"7855",2022-03-13 16:00:00,1.6,1.2,2.4,0.267
"7856",2022-03-13 16:30:00,1.6,1.2,2.4,0.267
"7857",2022-03-13 17:00:00,1.6,1.2,2.4,0.267
"7858",2022-03-13 17:30:00,1.6,1.2,2.4,0.267
"7859",2022-03-13 18:00:00,1.6,1.2,2.4,0.267
"7860",2022-03-13 18:30:00,1.6,1.3,2.4,0.267
"7861",2022-03-13 19:00:00,1.6,1.2,2.4,0.267
"7862",2022-03-13 19:30:00,1.7,1.2,2.4,0.267
"7863",2022-03-13 20:00:00,1.6,1.2,2.4,0.267
"7864",2022-03-13 20:30:00,1.6,1.2,2.4,0.267
"7865",2022-03-13 21:00:00,1.6,1.2,2.4,0.267
"7866",2022-03-13 21:30:00,1.6,1.2,2.4,0.267
"7867",2022-03-13 22:00:00,1.6,1.2,2.4,0.267
"7868",2022-03-13 22:30:00,1.6,1.3,2.4,0.267
"7869",2022-03-13 23:00:00,1.6,1.2,2.4,0.267
"7870",2022-03-13 23:30:00,1.7,1.2,2.4,0.267
"7871",2022-03-14 00:00:00,1.7,1.2,2.4,0.267
"7872",2022-03-14 00:30:00,1.6,1.2,2.4,0.267
"7873",2022-03-14 01:00:00,1.6,1.2,2.4,0.267
"7874",2022-03-14 01:30:00,1.6,1.2,2.4,0.267
"7875",2022-03-14 02:00:00,1.6,1.2,2.4,0.267
"7876",2022-03-14 02:30:00,1.6,1.2,2.4,0.267
"7877",2022-03-14 03:00:00,1.6,1.2,2.4,0.267
"7878",2022-03-14 03:30:00,1.6,1.2,2.4,0.267
"7879",2022-03-14 04:00:00,1.7,1.3,2.4,0.267
"7880",2022-03-14 04:30:00,1.6,1.2,2.4,0.267
"7881",2022-03-14 05:00:00,1.6,1.2,2.4,0.267
"7882",2022-03-14 05:30:00,1.6,1.2,2.4,0.267
"7883",2022-03-14 06:00:00,1.6,1.2,2.4,0.267
"7884",2022-03-14 06:30:00,1.6,1.2,2.4,0.267
"7885",2022-03-14 07:00:00,1.7,1.2,2.4,0.267
"7886",2022-03-14 07:30:00,1.6,1.2,2.4,0.267
"7887",2022-03-14 08:00:00,1.7,1.2,2.4,0.267
"7888",2022-03-14 08:30:00,1.7,1.3,2.4,0.267
"7889",2022-03-14 09:00:00,1.7,1.2,2.4,0.267
"7890",2022-03-14 09:30:00,1.6,1.2,2.4,0.267
"7891",2022-03-14 10:00:00,1.7,1.2,2.4,0.267
"7892",2022-03-14 10:30:00,1.7,1.2,2.4,0.267
"7893",2022-03-14 11:00:00,1.6,1.2,2.4,0.267
"7894",2022-03-14 11:30:00,1.7,1.2,2.4,0.267
"7895",2022-03-14 12:00:00,1.7,1.2,2.4,0.267
"7896",2022-03-14 12:30:00,1.7,1.2,2.4,0.267
"7897",2022-03-14 13:00:00,1.7,1.2,2.4,0.267
"7898",2022-03-14 13:30:00,1.6,1.2,2.4,0.267
"7899",2022-03-14 14:00:00,1.6,1.2,2.4,0.267
"7900",2022-03-14 14:30:00,1.7,1.2,2.4,0.267
"7901",2022-03-14 15:00:00,1.7,1.2,2.4,0.267
"7902",2022-03-14 15:30:00,1.7,1.2,2.4,0.267
"7903",2022-03-14 16:00:00,1.7,1.3,2.4,0.267
"7904",2022-03-14 16:30:00,1.7,1.2,2.4,0.267
"7905",2022-03-14 17:00:00,1.6,1.2,2.4,0.267
"7906",2022-03-14 17:30:00,1.6,1.3,2.4,0.267
"7907",2022-03-14 18:00:00,1.6,1.3,2.4,0.267
"7908",2022-03-14 18:30:00,1.7,1.2,2.4,0.267
"7909",2022-03-14 19:00:00,1.7,1.2,2.4,0.267
"7910",2022-03-14 19:30:00,1.7,1.2,2.4,0.267
"7911",2022-03-14 20:00:00,1.6,1.3,2.4,0.267
"7912",2022-03-14 20:30:00,1.6,1.3,2.4,0.267
"7913",2022-03-14 21:00:00,1.6,1.3,2.4,0.267
"7914",2022-03-14 21:30:00,1.7,1.2,2.5,0.267
"7915",2022-03-14 22:00:00,1.7,1.2,2.4,0.267
"7916",2022-03-14 22:30:00,1.7,1.3,2.4,0.267
"7917",2022-03-14 23:00:00,1.7,1.2,2.4,0.267
"7918",2022-03-14 23:30:00,1.6,1.2,2.4,0.267
"7919",2022-03-15 00:00:00,1.6,1.2,2.4,0.267
"7920",2022-03-15 00:30:00,1.7,1.2,2.4,0.267
"7921",2022-03-15 01:00:00,1.7,1.3,2.4,0.267
"7922",2022-03-15 01:30:00,1.7,1.2,2.4,0.267
"7923",2022-03-15 02:00:00,1.6,1.3,2.4,0.267
"7924",2022-03-15 02:30:00,1.7,1.2,2.4,0.267
"7925",2022-03-15 03:00:00,1.7,1.3,2.4,0.267
"7926",2022-03-15 03:30:00,1.6,1.3,2.4,0.266
"7927",2022-03-15 04:00:00,1.7,1.2,2.4,0.266
"7928",2022-03-15 04:30:00,1.7,1.2,2.4,0.266
"7929",2022-03-15 05:00:00,1.7,1.3,2.4,0.266
"7930",2022-03-15 05:30:00,1.7,1.3,2.4,0.267
"7931",2022-03-15 06:00:00,1.7,1.3,2.4,0.267
"7932",2022-03-15 06:30:00,1.7,1.2,2.4,0.267
"7933",2022-03-15 07:00:00,1.7,1.3,2.4,0.266
"7934",2022-03-15 07:30:00,1.6,1.3,2.4,0.266
"7935",2022-03-15 08:00:00,1.6,1.2,2.4,0.266
"7936",2022-03-15 08:30:00,1.6,1.2,2.4,0.267
"7937",2022-03-15 09:00:00,1.7,1.3,2.4,0.266
"7938",2022-03-15 09:30:00,1.7,1.2,2.4,0.266
"7939",2022-03-15 10:00:00,1.6,1.3,2.4,0.267
"7940",2022-03-15 10:30:00,1.7,1.3,2.4,0.266
"7941",2022-03-15 11:00:00,1.7,1.2,2.4,0.266
"7942",2022-03-15 11:30:00,1.7,1.2,2.4,0.266
